mCurrentLap,mWorldPosition[0],mWorldPosition[1],mWorldPosition[2],mLocalAcceleration[0],mLocalAcceleration[1],mLocalAcceleration[2],mSteering,mBrake,mThrottle,mTyreRPS[0],mTyreRPS[1],mTyreRPS[2],mTyreRPS[3],mWorldVelocity[0],mWorldVelocity[1],mWorldVelocity[2],mOrientation[0],mOrientation[1],mOrientation[2],mSpeed,mCurrentTime,mAngularVelocity[0],mAngularVelocity[1],mAngularVelocity[2]
3,-248.737,222.314,293.923,0.033326,0.373893,-1.67055,-2.72E-05,0,1,-119.328,-119.395,-120.816,-120.801,-21.6216,0.787978,-30.0176,0.0254043,0.624228,0.00048362,37.008,0.0209961,-0.00217625,0.00076157,-0.00164556
3,-249.459,222.341,292.922,0.0412894,0.662894,-1.62044,-2.26E-05,0,1,-119.562,-119.508,-121.017,-121.002,-21.6525,0.811478,-30.0627,0.0256523,0.624198,0.000492627,37.0602,0.0532227,-0.0135039,0.0011043,0.00100533
3,-249.82,222.355,292.42,0.0390698,0.630962,-1.66684,-2.12E-05,0,1,-119.579,-119.584,-121.096,-121.082,-21.665,0.820614,-30.0809,0.0259713,0.62418,0.000462627,37.0907,0.0712891,-0.0187021,0.000924257,0.00182331
3,-249.82,222.355,292.42,0.0390698,0.630962,-1.66684,-2.12E-05,0,1,-119.579,-119.584,-121.096,-121.082,-21.665,0.820614,-30.0809,0.0259713,0.62418,0.000462627,37.0907,0.0712891,-0.0187021,0.000924257,0.00182331
3,-250.543,222.382,291.416,0.0365531,0.721164,-1.74402,-1.90E-05,0,1,-119.8,-119.798,-121.27,-121.257,-21.7019,0.8464,-30.1347,0.0267645,0.624152,0.000405116,37.1455,0.103027,-0.0255804,0.000995589,0.00203014
3,-250.905,222.396,290.913,0.0354116,0.625918,-1.62396,-1.85E-05,0,1,-119.935,-119.884,-121.337,-121.328,-21.7159,0.857051,-30.1551,0.0271982,0.624133,0.000370916,37.1761,0.121094,-0.021965,0.00112088,0.00173963
3,-251.267,222.411,290.411,0.0331569,0.522812,-1.66666,-3.95E-05,0,1,-119.973,-119.983,-121.437,-121.425,-21.7333,0.86804,-30.1802,0.027515,0.624117,0.000348156,37.204,0.138184,-0.0169432,0.000915329,0.000622141
3,-251.666,222.427,289.857,0.0357394,0.426706,-1.61652,-0.00012677,0,1,-120.043,-120.104,-121.514,-121.499,-21.7455,0.874635,-30.198,0.027751,0.624103,0.000352794,37.2312,0.15332,-0.012876,0.000803534,-0.000841515
3,-251.992,222.44,289.404,0.0519367,0.334643,-1.66045,-0.000556508,0,1,-120.138,-120.153,-121.62,-121.605,-21.7627,0.882161,-30.2231,0.0279033,0.624088,0.00038893,37.2591,0.171387,-0.00745509,0.00110675,-0.00265374
3,-252.319,222.453,288.95,0.114633,0.730787,-1.61095,-0.00186027,0,1,-120.217,-120.241,-121.709,-121.694,-21.7758,0.892028,-30.2436,0.0280181,0.62407,0.000434987,37.2833,0.187988,-0.00857931,0.00162789,-0.00400384
3,-252.791,222.473,288.294,0.630542,0.77305,-1.63082,-0.0125576,0,1,-120.203,-120.447,-121.829,-121.81,-21.7885,0.908355,-30.2739,0.0282644,0.624018,0.000724914,37.3158,0.203125,-0.0147452,0.0051814,-0.0241446
3,-253.045,222.483,287.94,1.23167,0.660206,-1.55017,-0.0185941,0,1,-120.283,-120.566,-121.912,-121.906,-21.7894,0.919595,-30.302,0.0284968,0.62386,0.00125861,37.3367,0.224121,-0.0189577,0.0171278,-0.0510284
3,-253.444,222.5,287.384,1.66474,0.489301,-1.6001,-0.0235075,0,1,-120.359,-120.612,-122.001,-122.033,-21.7835,0.930542,-30.3421,0.0288452,0.623424,0.00233642,37.3635,0.238281,-0.0225777,0.035818,-0.077823
3,-253.77,222.514,286.928,1.98502,0.622426,-1.68823,-0.02697,0,1,-120.404,-120.714,-122.03,-122.099,-21.776,0.938713,-30.375,0.0292283,0.622686,0.00373437,37.3916,0.253418,-0.0223161,0.051121,-0.0905022
3,-254.169,222.532,286.37,2.40793,0.607475,-1.61646,-0.0305797,0,1,-120.461,-120.826,-122.071,-122.191,-21.7614,0.950174,-30.4185,0.0295729,0.621492,0.0054986,37.4212,0.270996,-0.0167284,0.0715131,-0.100475
3,-254.893,222.564,285.354,2.60581,0.426462,-1.5576,-0.0230626,0,1,-120.644,-120.947,-122.197,-122.44,-21.7195,0.969112,-30.5131,0.0299042,0.618476,0.00842229,37.4702,0.303223,-0.00544573,0.109851,-0.0798908
3,-254.893,222.564,285.354,2.60581,0.426462,-1.5576,-0.0230626,0,1,-120.644,-120.947,-122.197,-122.44,-21.7195,0.969112,-30.5131,0.0299042,0.618476,0.00842229,37.4702,0.303223,-0.00544573,0.109851,-0.0798908
3,-255.616,222.596,284.335,1.74331,0.765628,-1.60877,-0.00333387,0,1,-120.864,-121.157,-122.39,-122.687,-21.689,0.988472,-30.6021,0.030022,0.614635,0.00954817,37.5217,0.338379,-0.00362191,0.112475,0.00862562
3,-255.616,222.596,284.335,1.74331,0.765628,-1.60877,-0.00333387,0,1,-120.864,-121.157,-122.39,-122.687,-21.689,0.988472,-30.6021,0.030022,0.614635,0.00954817,37.5217,0.338379,-0.00362191,0.112475,0.00862562
3,-256.34,222.63,283.314,1.46062,0.819522,-1.57164,0.00078693,0,1,-120.931,-121.375,-122.598,-122.846,-21.6802,1.01554,-30.6649,0.0304831,0.611189,0.00797062,37.5764,0.371094,-0.0195125,0.0871433,0.0601101
3,-256.702,222.647,282.803,1.62907,0.676825,-1.58433,0.00112458,0,1,-121.069,-121.44,-122.726,-122.933,-21.6731,1.03,-30.7046,0.0308671,0.610018,0.00702594,37.5999,0.388184,-0.0277294,0.0733256,0.0575612
3,-257.064,222.664,282.291,1.75718,0.73681,-1.74341,0.00146902,0,1,-121.25,-121.514,-122.823,-122.985,-21.6645,1.04336,-30.7471,0.0313857,0.608902,0.00616413,37.6274,0.40332,-0.0321506,0.0611335,0.0409996
3,-257.462,222.683,281.727,1.7678,0.812951,-1.68113,0.00173256,0,1,-121.299,-121.617,-122.88,-123.017,-21.6572,1.05649,-30.7828,0.0320015,0.6078,0.00551866,37.6611,0.421387,-0.0290774,0.0516336,0.0236213
3,-257.787,222.699,281.265,1.74613,0.708686,-1.615,0.00201474,0,1,-121.421,-121.634,-122.987,-123.072,-21.6476,1.07142,-30.8254,0.0323875,0.607121,0.00530784,37.6852,0.437988,-0.0232273,0.0419262,0.00739945
3,-258.148,222.717,280.751,1.69924,0.575032,-1.58124,0.00218574,0,1,-121.507,-121.687,-123.071,-123.123,-21.6408,1.08041,-30.8556,0.0326931,0.606555,0.00524678,37.7089,0.453125,-0.0182992,0.0354615,0.000443653
3,-258.509,222.735,280.236,1.62913,0.45123,-1.54918,0.00235604,0,1,-121.633,-121.756,-123.18,-123.192,-21.633,1.08978,-30.8927,0.0329511,0.605999,0.00526973,37.7374,0.471191,-0.0120127,0.0282585,-0.00270845
3,-259.23,222.772,279.204,1.43215,0.939395,-1.55657,0.00255477,0,1,-121.811,-121.893,-123.413,-123.362,-21.6198,1.11576,-30.9714,0.0332231,0.605344,0.00522206,37.7874,0.503418,-0.012693,0.0153758,0.0069651
3,-259.23,222.772,279.204,1.43215,0.939395,-1.55657,0.00255477,0,1,-121.811,-121.893,-123.413,-123.362,-21.6198,1.11576,-30.9714,0.0332231,0.605344,0.00522206,37.7874,0.503418,-0.012693,0.0153758,0.0069651
3,-259.951,222.809,278.171,1.19387,0.785237,-1.52035,0.00254504,0,1,-122.011,-122.053,-123.603,-123.526,-21.6133,1.14497,-31.0338,0.0339291,0.60496,0.00472098,37.8406,0.538086,-0.0266202,0.00758345,0.0202471
3,-259.951,222.809,278.171,1.19387,0.785237,-1.52035,0.00254504,0,1,-122.011,-122.053,-123.603,-123.526,-21.6133,1.14497,-31.0338,0.0339291,0.60496,0.00472098,37.8406,0.538086,-0.0266202,0.00758345,0.0202471
3,-260.672,222.848,277.135,0.952143,0.884321,-1.65929,0.00240307,0,1,-122.181,-122.2,-123.723,-123.641,-21.6149,1.17117,-31.0948,0.0349703,0.604831,0.00384884,37.8956,0.571289,-0.0312486,0.00178321,0.029116
3,-260.996,222.865,276.668,0.813096,0.773606,-1.5796,0.002289,0,1,-122.278,-122.283,-123.782,-123.71,-21.618,1.18591,-31.1244,0.035386,0.604832,0.00340648,37.9192,0.588379,-0.0260614,-0.000565936,0.0294482
3,-261.357,222.885,276.149,0.683214,0.61547,-1.54392,0.00215135,0,1,-122.371,-122.374,-123.867,-123.791,-21.6227,1.19836,-31.153,0.0357545,0.604862,0.0029252,37.9449,0.603027,-0.0197393,-0.00241595,0.0286888
3,-261.718,222.905,275.63,0.559671,0.453889,-1.61194,0.00199156,0,1,-122.496,-122.476,-123.962,-123.885,-21.6292,1.20837,-31.1814,0.036011,0.604918,0.00245729,37.9706,0.621094,-0.0123692,-0.00383331,0.0280165
3,-262.114,222.927,275.058,0.45308,0.358603,-1.54568,0.00183366,0,1,-122.538,-122.524,-124.053,-123.978,-21.6372,1.21599,-31.2073,0.0361614,0.604992,0.00200207,37.9966,0.638184,-0.00635733,-0.00485368,0.0269946
3,-262.439,222.946,274.589,0.388798,0.882763,-1.51636,0.00168741,0,1,-122.609,-122.589,-124.134,-124.066,-21.645,1.22743,-31.2294,0.0362683,0.60508,0.00149533,38.022,0.65332,-0.00781242,-0.00547289,0.0326118
3,-263.198,222.989,273.496,0.223359,0.84053,-1.50367,0.00136074,0,1,-122.835,-122.798,-124.314,-124.261,-21.6646,1.2596,-31.2746,0.0368044,0.605276,0.000417394,38.0715,0.687988,-0.0223777,-0.00593312,0.0308954
3,-263.523,223.008,273.026,0.145971,0.725308,-1.50312,0.00119523,0,1,-122.865,-122.844,-124.412,-124.361,-21.6771,1.27408,-31.298,0.0372566,0.605376,-5.61E-05,38.0968,0.703125,-0.0298829,-0.00601444,0.0268097
3,-263.921,223.032,272.452,0.088133,0.918676,-1.66286,0.00103737,0,1,-122.962,-122.94,-124.463,-124.412,-21.6915,1.28938,-31.3222,0.0377949,0.605476,-0.00046542,38.1244,0.721191,-0.032286,-0.00596725,0.0231488
3,-264.283,223.053,271.93,0.0307541,0.831949,-1.51957,0.000882491,0,1,-123.06,-123.054,-124.515,-124.486,-21.7067,1.30675,-31.3458,0.0382906,0.605575,-0.000783815,38.1503,0.738281,-0.0266585,-0.00595686,0.0154921
3,-264.609,223.073,271.459,0.00524189,0.682539,-1.51887,0.000276029,0,1,-123.172,-123.142,-124.579,-124.547,-21.7177,1.3171,-31.3619,0.0386846,0.605672,-0.000992759,38.1754,0.753418,-0.0212034,-0.00622036,0.0111502
3,-265.007,223.097,270.884,0.0707009,0.546281,-1.51854,-0.000663901,0,1,-123.196,-123.18,-124.666,-124.633,-21.7316,1.32795,-31.3831,0.038985,0.60577,-0.00112292,38.2034,0.770996,-0.0143404,-0.00466687,0.00587841
3,-265.37,223.119,270.36,0.0530055,0.404359,-1.49817,-0.000571012,0,1,-123.285,-123.266,-124.765,-124.736,-21.7461,1.33746,-31.406,0.0391293,0.605823,-0.0011707,38.2258,0.788086,-0.0070355,-0.00299842,0.00245734
3,-265.696,223.14,269.889,0.0324529,0.79569,-1.47052,-0.000511222,0,1,-123.354,-123.346,-124.851,-124.827,-21.7587,1.34924,-31.4254,0.0392361,0.605861,-0.00122295,38.2504,0.803223,-0.00721816,-0.00178717,0.00301282
3,-266.095,223.164,269.313,0.0147181,0.752276,-1.44339,-0.000459731,0,1,-123.487,-123.468,-124.95,-124.926,-21.7724,1.36396,-31.4458,0.0394135,0.605882,-0.00126063,38.2769,0.821289,-0.0113417,-0.000596505,0.00189142
3,-266.458,223.187,268.788,0.000917017,0.678817,-1.48177,-0.000420377,0,1,-123.509,-123.507,-125.041,-125.023,-21.7863,1.37668,-31.466,0.0396567,0.605882,-0.00130135,38.3017,0.838379,-0.0163821,0.000148685,0.00267883
3,-266.785,223.208,268.316,-0.00249726,0.519602,-1.46262,-0.000386909,0,1,-123.59,-123.594,-125.135,-125.115,-21.7999,1.3874,-31.4857,0.0399443,0.605874,-0.00134804,38.3236,0.853027,-0.0208547,0.000781137,0.00321389
3,-267.185,223.233,267.738,-0.00226394,0.640355,-1.57379,-0.000360171,0,1,-123.669,-123.676,-125.186,-125.17,-21.8131,1.39689,-31.5049,0.0403385,0.605853,-0.00142843,38.3524,0.871094,-0.0211991,0.00117693,0.004555
3,-267.913,223.28,266.687,0.00477737,0.421434,-1.49007,-0.000302047,0,1,-123.842,-123.847,-125.34,-125.335,-21.8442,1.41806,-31.5497,0.0408222,0.605804,-0.0015226,38.4,0.90332,-0.00990322,0.00184043,0.00263046
3,-268.241,223.302,266.214,0.0116286,0.309509,-1.47534,-0.000282332,0,1,-123.902,-123.913,-125.41,-125.404,-21.8552,1.42326,-31.5657,0.0409468,0.605771,-0.00156276,38.4245,0.921387,-0.00563743,0.00199893,0.00226294
3,-268.606,223.325,265.687,0.0180782,0.191341,-1.44449,-0.000253767,0,1,-123.999,-124.011,-125.515,-125.511,-21.8715,1.42902,-31.5899,0.040989,0.605736,-0.00159786,38.449,0.937988,-2.67E-05,0.00216757,0.00176951
3,-268.606,223.325,265.687,0.0180782,0.191341,-1.44449,-0.000253767,0,1,-123.999,-124.011,-125.515,-125.511,-21.8715,1.42902,-31.5899,0.040989,0.605736,-0.00159786,38.449,0.937988,-2.67E-05,0.00216757,0.00176951
3,-269.372,223.376,264.581,0.0458183,1.18488,-1.46204,-0.000213693,0,1,-124.137,-124.127,-125.68,-125.675,-21.8947,1.4545,-31.6254,0.0411662,0.605655,-0.00174161,38.4994,0.971191,-0.0146977,0.00247718,0.00552508
3,-269.372,223.376,264.581,0.0458183,1.18488,-1.46204,-0.000213693,0,1,-124.137,-124.127,-125.68,-125.675,-21.8947,1.4545,-31.6254,0.0411662,0.605655,-0.00174161,38.4994,0.971191,-0.0146977,0.00247718,0.00552508
3,-269.7,223.398,264.106,0.0519281,1.26248,-1.39757,-0.000193134,0,1,-124.2,-124.216,-125.773,-125.765,-21.9068,1.47629,-31.6444,0.0415632,0.605617,-0.00183026,38.5203,0.988281,-0.0315854,0.00253056,0.00570882
3,-270.066,223.422,263.578,0.0571311,1.17873,-1.39836,-0.000172839,0,1,-124.295,-124.31,-125.866,-125.859,-21.9194,1.49846,-31.6644,0.0422663,0.605572,-0.00191964,38.5435,1.00342,-0.0485023,0.00261481,0.00508727
3,-270.468,223.45,262.997,0.0660706,1.43142,-1.74213,-0.000153765,0,1,-124.409,-124.455,-125.915,-125.884,-21.9334,1.52135,-31.6867,0.0432126,0.605527,-0.00201374,38.5701,1.021,-0.061094,0.00261481,0.0064928
3,-271.164,223.499,261.992,0.0673727,1.40107,-1.42787,-0.000120848,0,1,-124.559,-124.572,-125.965,-125.965,-21.9594,1.57368,-31.7282,0.0452108,0.605438,-0.00219926,38.6207,1.05322,-0.0551623,0.00243963,0.00448094
3,-271.567,223.528,261.41,0.0681363,1.2407,-1.41574,-0.000107586,0,1,-124.63,-124.643,-126.033,-126.03,-21.9702,1.59411,-31.7456,0.0461206,0.605391,-0.00226856,38.6465,1.07129,-0.0466965,0.00242058,0.00315577
3,-271.897,223.552,260.934,0.0706456,1.04092,-1.40695,-9.39E-05,0,1,-124.712,-124.773,-126.113,-126.11,-21.9819,1.61359,-31.7646,0.0467067,0.605355,-0.00229514,38.6673,1.08838,-0.0356631,0.00225868,0.000829543
3,-272.3,223.581,260.351,0.083511,1.12432,-1.46153,-8.14E-05,0,1,-124.794,-124.777,-126.199,-126.194,-21.994,1.63091,-31.7843,0.0471777,0.605312,-0.00229607,38.6911,1.10303,-0.0251332,0.00247355,0.000964565
3,-272.667,223.609,259.821,0.0843482,1.37592,-1.3648,-0.000118669,0,1,-124.843,-124.858,-126.303,-126.289,-22.0064,1.65726,-31.8051,0.0476313,0.605267,-0.00231145,38.7162,1.12109,-0.02498,0.00239503,0.000562609
3,-273.034,223.637,259.29,0.0975298,1.21596,-1.36107,-0.000322753,0,1,-124.92,-124.942,-126.396,-126.378,-22.0175,1.67962,-31.8237,0.0480168,0.605231,-0.00231854,38.7365,1.13818,-0.0262359,0.00242587,0.000193896
3,-273.364,223.662,258.812,0.140031,0.966961,-1.35365,-0.00132661,0,1,-124.988,-125.072,-126.478,-126.461,-22.027,1.69636,-31.8405,0.0484584,0.60519,-0.00231075,38.7587,1.15332,-0.0265387,0.00222445,-0.00141704
3,-273.768,223.693,258.228,0.429546,0.857873,-1.5256,-0.00884583,0,1,-124.993,-125.184,-126.567,-126.53,-22.0364,1.71163,-31.8621,0.0489408,0.605142,-0.00216478,38.7855,1.17139,-0.0259457,0.00349285,-0.0122027
3,-274.099,223.719,257.75,0.959942,0.889911,-1.41919,-0.0144993,0,1,-125.052,-125.235,-126.605,-126.598,-22.0392,1.72807,-31.889,0.0492534,0.604997,-0.00178528,38.8069,1.18799,-0.0180448,0.0121683,-0.0324034
3,-274.466,223.748,257.218,1.42868,0.658712,-1.34659,-0.0211442,0,1,-125.082,-125.348,-126.668,-126.689,-22.0342,1.74178,-31.9201,0.049445,0.604649,-0.00101074,38.8296,1.20313,-0.00775473,0.025945,-0.0562785
3,-274.869,223.78,256.632,2.04219,0.440711,-1.3289,-0.0287047,0,1,-125.106,-125.507,-126.744,-126.804,-22.0201,1.7524,-31.9587,0.0494724,0.60403,0.000149972,38.8514,1.22119,0.00281928,0.0465445,-0.0828976
3,-275.638,223.842,255.511,2.97723,0.116877,-1.26094,-0.0417408,0,1,-125.101,-125.655,-126.874,-127.039,-21.9727,1.76381,-32.0422,0.0490866,0.601546,0.00369266,38.8965,1.25342,0.0178361,0.0929127,-0.121468
3,-275.967,223.868,255.03,3.41236,-0.2716,-1.23075,-0.0417942,0,1,-125.148,-125.697,-126.936,-127.151,-21.9429,1.76202,-32.0856,0.0486849,0.599711,0.00570511,38.9174,1.271,0.0272632,0.116913,-0.126331
3,-276.331,223.898,254.494,3.4219,-0.4533,-1.25489,-0.0345773,0,1,-125.264,-125.776,-127.02,-127.288,-21.904,1.75616,-32.1398,0.048186,0.597732,0.00735592,38.9358,1.28809,0.037554,0.139202,-0.107311
3,-276.659,223.924,254.012,3.22412,-0.537251,-1.26763,-0.0263556,0,1,-125.342,-125.821,-127.108,-127.405,-21.8723,1.74952,-32.1857,0.0475205,0.595286,0.00869898,38.9567,1.30322,0.043183,0.150174,-0.0718202
3,-277.023,223.953,253.475,2.94665,-0.642449,-1.20071,-0.0180523,0,1,-125.38,-125.912,-127.208,-127.531,-21.8434,1.7414,-32.2293,0.0467902,0.592729,0.00934152,38.9766,1.32129,0.0460132,0.153566,-0.0307728
3,-277.387,223.982,252.938,2.64293,-0.795303,-1.25103,-0.00830774,0,1,-125.467,-125.998,-127.397,-127.649,-21.8138,1.72897,-32.2763,0.0460775,0.590186,0.00932922,38.9968,1.33838,0.0419717,0.149435,0.00974204
3,-277.787,224.014,252.347,2.29099,-0.826571,-1.37083,0.000686591,0,1,-125.589,-126.068,-127.533,-127.756,-21.7923,1.71638,-32.3167,0.0454509,0.587784,0.00875595,39.0179,1.35303,0.0361575,0.137899,0.0420573
3,-278.151,224.042,251.808,2.15314,-0.761654,-1.32126,0.00145906,0,1,-125.572,-126.175,-127.655,-127.832,-21.7768,1.70568,-32.3516,0.0448869,0.585456,0.00768464,39.0421,1.37109,0.0296221,0.121382,0.0565839
3,-278.478,224.068,251.323,2.33513,-0.718958,-1.36859,0.00194287,0,1,-125.674,-126.213,-127.775,-127.908,-21.7579,1.69481,-32.3917,0.0445374,0.583795,0.00673667,39.0622,1.38818,0.0217473,0.105901,0.057198
3,-278.841,224.096,250.783,2.50208,-0.520261,-1.40949,0.00244547,0,1,-125.816,-126.264,-127.87,-127.978,-21.7363,1.68523,-32.4347,0.0442661,0.582179,0.00584842,39.0849,1.40332,0.0138495,0.0917133,0.0443106
3,-279.203,224.124,250.243,2.59749,0.0211913,-1.41987,0.00289892,0,1,-125.875,-126.325,-127.956,-128.029,-21.7139,1.68424,-32.4766,0.0441818,0.580783,0.00518371,39.1078,1.42139,0.000147499,0.0794831,0.0305034
3,-279.565,224.152,249.701,2.62829,0.217529,-1.395,0.00335613,0,1,-125.997,-126.343,-128.05,-128.07,-21.6876,1.6886,-32.5242,0.0443629,0.579578,0.00481047,39.1306,1.43799,-0.0177364,0.0673797,0.0119289
3,-280.324,224.211,248.561,2.60491,0.383878,-1.49392,0.00396412,0,1,-126.253,-126.474,-128.194,-128.093,-21.6425,1.70069,-32.6063,0.0454571,0.57769,0.00470603,39.1773,1.47412,-0.0435421,0.0483991,-0.00563849
3,-280.649,224.237,248.071,2.52058,0.677593,-1.59626,0.00387652,0,1,-126.313,-126.538,-128.159,-128.091,-21.6211,1.71206,-32.6515,0.0462723,0.577001,0.00482532,39.2035,1.48828,-0.0507318,0.0378005,-0.0109656
3,-281.009,224.265,247.526,2.38504,0.74524,-1.43025,0.00343939,0,1,-126.412,-126.588,-128.184,-128.099,-21.5995,1.72583,-32.6946,0.0471527,0.576467,0.0050025,39.2272,1.50342,-0.0533616,0.0290809,-0.012182
3,-281.369,224.294,246.98,2.34376,0.789062,-1.3991,0.00242517,0,1,-126.5,-126.655,-128.235,-128.122,-21.5796,1.73958,-32.734,0.048047,0.576061,0.00515925,39.2502,1.521,-0.0534491,0.022375,-0.0091568
3,-281.729,224.323,246.434,2.48499,0.791728,-1.31526,-0.00643503,0,1,-126.55,-126.866,-128.285,-128.167,-21.5564,1.75564,-32.7779,0.0489208,0.575769,0.00531175,39.2724,1.53809,-0.050955,0.0166315,-0.013474
3,-282.088,224.352,245.887,2.8927,0.754596,-1.42418,-0.0144447,0,1,-126.566,-126.888,-128.325,-128.213,-21.5329,1.76826,-32.8176,0.0497246,0.575464,0.00566335,39.2956,1.55322,-0.046226,0.0206057,-0.0281699
3,-282.482,224.385,245.284,3.36164,1.19253,-1.30173,-0.0233849,0,1,-126.578,-126.941,-128.371,-128.282,-21.4998,1.78682,-32.8646,0.0505428,0.574945,0.006435,39.3194,1.57129,-0.0444657,0.0326658,-0.0512484
3,-282.804,224.412,244.79,3.77361,1.26517,-1.24166,-0.0323449,0,1,-126.594,-127.033,-128.419,-128.357,-21.4601,1.80921,-32.9142,0.0512247,0.57427,0.00745121,39.3379,1.58838,-0.0453754,0.0512007,-0.0779056
3,-283.161,224.442,244.24,4.19545,1.14491,-1.16281,-0.0417424,0,1,-126.604,-127.191,-128.46,-128.459,-21.4114,1.83186,-32.9693,0.0519845,0.573174,0.00892972,39.3574,1.60303,-0.0445242,0.0757094,-0.0995462
3,-283.553,224.476,243.635,4.72426,0.994027,-1.19467,-0.0476064,0,1,-126.624,-127.222,-128.505,-128.564,-21.3563,1.85176,-33.0285,0.0527147,0.571644,0.01063,39.3775,1.62109,-0.0415851,0.106832,-0.110016
3,-283.872,224.504,243.138,4.56221,1.12466,-1.20887,-0.0390381,0,1,-126.765,-127.161,-128.468,-128.668,-21.3024,1.87162,-33.0877,0.0533698,0.569626,0.0122246,39.3985,1.63818,-0.0338895,0.131602,-0.0935836
3,-284.616,224.57,241.978,3.93447,1.02368,-1.1628,-0.0227083,0,1,-126.902,-127.442,-128.531,-128.868,-21.2093,1.91015,-33.1879,0.0542269,0.564501,0.0138174,39.4384,1.67139,-0.0146919,0.153577,-0.0204698
3,-284.97,224.602,241.424,3.55081,0.753943,-1.19824,-0.013148,0,1,-126.954,-127.48,-128.61,-128.98,-21.1635,1.92809,-33.2418,0.0543885,0.562185,0.0135715,39.4561,1.68799,-0.00526006,0.153196,0.0234442
3,-285.288,224.631,240.926,3.18096,0.585976,-1.20096,-0.00479728,0,1,-127.032,-127.539,-128.698,-129.06,-21.129,1.93987,-33.2852,0.0544375,0.559694,0.012743,39.4758,1.70313,0.00208555,0.145539,0.0537205
3,-285.676,224.667,240.315,2.7282,1.18017,-1.13264,0.00300959,0,1,-127.161,-127.618,-128.803,-129.141,-21.0965,1.95756,-33.3292,0.0544123,0.557404,0.0113577,39.4952,1.72119,0.00134378,0.128732,0.0930292
3,-285.993,224.696,239.816,2.71011,1.24224,-1.24603,0.00331791,0,1,-127.141,-127.707,-128.926,-129.21,-21.066,1.98195,-33.3731,0.0544883,0.55543,0.00955423,39.5154,1.73828,-0.00829983,0.10866,0.105297
3,-285.993,224.696,239.816,2.71011,1.24224,-1.24603,0.00331791,0,1,-127.141,-127.707,-128.926,-129.21,-21.066,1.98195,-33.3731,0.0544883,0.55543,0.00955423,39.5154,1.73828,-0.00829983,0.10866,0.105297
3,-286.345,224.729,239.26,2.76871,1.13922,-1.19657,0.00356541,0,1,-127.228,-127.725,-129.02,-129.256,-21.0428,1.99877,-33.4051,0.0547142,0.553739,0.00778218,39.5348,1.75342,-0.0159576,0.0958775,0.0959248
3,-286.731,224.766,238.647,2.80551,0.970319,-1.21396,0.00387136,0,1,-127.339,-127.758,-129.131,-129.309,-21.0133,2.01733,-33.4458,0.0550895,0.552301,0.0063524,39.5548,1.771,-0.0249533,0.0813897,0.072159
3,-287.047,224.796,238.145,2.84807,1.21421,-1.38121,0.00414938,0,1,-127.459,-127.86,-129.167,-129.299,-20.9844,2.03688,-33.4895,0.0555683,0.551098,0.00535576,39.5777,1.78613,-0.0285093,0.0670963,0.0470018
3,-287.397,224.831,237.587,2.7615,1.2278,-1.34552,0.00436782,0,1,-127.579,-127.836,-129.203,-129.306,-20.9575,2.05806,-33.5299,0.0559984,0.550119,0.00478538,39.5996,1.80322,-0.0239068,0.0550555,0.0241504
3,-288.095,224.9,236.467,2.49384,0.789691,-1.22523,0.00465481,0,1,-127.741,-127.916,-129.381,-129.364,-20.9027,2.09441,-33.6114,0.0565524,0.548732,0.0044579,39.6403,1.83838,-0.0108689,0.0329305,0.00121292
3,-288.443,224.935,235.907,2.31015,0.540662,-1.23646,0.0046957,0,1,-127.839,-128.023,-129.481,-129.414,-20.8768,2.10738,-33.6524,0.0566671,0.548282,0.00440744,39.6602,1.85303,-0.00396333,0.0230205,0.00251874
3,-288.825,224.974,235.289,2.17461,0.893167,-1.22432,0.00467169,0,1,-127.956,-127.993,-129.561,-129.464,-20.8577,2.11877,-33.685,0.0567163,0.547939,0.0042176,39.6824,1.87109,-0.00284247,0.0165615,0.0138159
3,-289.138,225.006,234.784,1.97393,0.95564,-1.18737,0.00458807,0,1,-127.98,-128.047,-129.645,-129.527,-20.8387,2.13609,-33.7192,0.0568278,0.547761,0.00388802,39.7002,1.88818,-0.00956633,0.010067,0.0243456
3,-289.486,225.041,234.221,1.76359,0.79574,-1.17974,0.00444626,0,1,-128.066,-128.11,-129.729,-129.595,-20.822,2.15208,-33.752,0.0570666,0.547651,0.00337979,39.7196,1.90332,-0.0168754,0.00474532,0.0330451
3,-289.833,225.077,233.659,1.53674,0.595528,-1.21896,0.00425407,0,1,-128.152,-128.213,-129.808,-129.666,-20.8083,2.16483,-33.7834,0.0574096,0.547621,0.00277533,39.7392,1.92139,-0.0228376,0.000170165,0.0378951
3,-290.18,225.113,233.095,1.32272,0.709028,-1.31307,0.00400001,0,1,-128.295,-128.235,-129.849,-129.704,-20.7981,2.17842,-33.8177,0.0578207,0.547652,0.00208549,39.7611,1.93799,-0.0240761,-0.00370517,0.045173
3,-290.527,225.15,232.531,1.15032,0.665072,-1.26737,0.00379835,0,1,-128.304,-128.287,-129.872,-129.746,-20.7931,2.18856,-33.8401,0.0581892,0.54774,0.00132634,39.7822,1.95313,-0.0204608,-0.00631773,0.0461105
3,-290.909,225.19,231.911,0.95156,0.500426,-1.21113,0.00352793,0,1,-128.372,-128.354,-129.931,-129.802,-20.7889,2.19894,-33.8658,0.0584961,0.547886,0.000499633,39.8042,1.97119,-0.0151288,-0.00860955,0.0452457
