1,-268.601,223.649,255.302
1,-268.903,223.67,254.925
1,-269.173,223.689,254.586
1,-269.502,223.712,254.171
1,-269.502,223.712,254.171
1,-270.066,223.753,253.452
1,-270.066,223.753,253.452
1,-270.685,223.798,252.655
1,-270.949,223.817,252.313
1,-271.269,223.841,251.894
1,-271.531,223.86,251.551
1,-271.82,223.881,251.17
1,-272.136,223.905,250.75
1,-272.679,223.945,250.025
1,-273.245,223.987,249.26
1,-273.245,223.987,249.26
1,-273.526,224.008,248.877
1,-274.112,224.051,248.072
1,-274.362,224.069,247.727
1,-274.667,224.092,247.305
1,-274.943,224.112,246.922
1,-275.192,224.131,246.577
1,-275.192,224.131,246.577
1,-275.494,224.153,246.156
1,-275.769,224.174,245.774
1,-276.015,224.192,245.429
1,-276.316,224.215,245.009
1,-276.562,224.234,244.665
1,-276.835,224.255,244.284
1,-277.134,224.278,243.865
1,-277.65,224.319,243.142
1,-277.947,224.343,242.724
1,-278.218,224.365,242.345
1,-278.218,224.365,242.345
1,-278.461,224.385,242.004
1,-278.757,224.409,241.588
1,-279.027,224.432,241.21
1,-279.269,224.452,240.87
1,-279.566,224.477,240.454
1,-279.809,224.496,240.117
1,-280.079,224.517,239.742
1,-280.377,224.541,239.33
1,-280.648,224.564,238.956
1,-281.199,224.608,238.222
1,-281.448,224.63,237.897
1,-281.724,224.653,237.535
1,-282.027,224.679,237.134
1,-282.301,224.703,236.77
1,-282.548,224.724,236.441
1,-282.845,224.751,236.04
1,-283.084,224.773,235.714
1,-283.35,224.799,235.35
1,-283.643,224.829,234.95
1,-283.885,224.852,234.625
1,-284.206,224.882,234.19
1,-284.442,224.905,233.864
1,-284.709,224.929,233.507
1,-284.947,224.95,233.183
1,-285.24,224.975,232.788
1,-285.505,224.998,232.43
1,-285.748,225.018,232.113
1,-286.036,225.041,231.73
1,-286.27,225.06,231.418
1,-286.528,225.082,231.07
1,-286.813,225.105,230.688
1,-287.071,225.127,230.343
1,-287.583,225.17,229.659
1,-287.583,225.17,229.659
1,-287.814,225.191,229.354
1,-288.07,225.215,229.015
1,-288.61,225.265,228.304
1,-288.61,225.265,228.304
1,-289.102,225.309,227.661
1,-289.102,225.309,227.661
1,-289.361,225.332,227.323
1,-289.62,225.356,226.985
1,-289.906,225.381,226.615
1,-290.139,225.402,226.313
1,-290.685,225.452,225.608
1,-290.918,225.474,225.305
1,-291.178,225.498,224.968
1,-291.464,225.525,224.597
1,-291.697,225.548,224.293
1,-291.697,225.548,224.293
1,-291.957,225.573,223.955
1,-292.243,225.601,223.584
1,-292.477,225.624,223.28
1,-292.738,225.65,222.942
1,-293.025,225.678,222.57
1,-293.26,225.702,222.267
1,-293.521,225.727,221.929
1,-293.808,225.756,221.558
1,-294.044,225.78,221.254
1,-294.305,225.806,220.917
1,-294.566,225.832,220.58
1,-294.827,225.858,220.242
1,-295.089,225.884,219.905
1,-295.349,225.91,219.568
1,-295.61,225.936,219.23
1,-295.871,225.962,218.893
1,-296.131,225.988,218.555
1,-296.417,226.016,218.184
1,-296.65,226.039,217.881
1,-297.168,226.091,217.208
1,-297.426,226.117,216.872
1,-297.71,226.145,216.503
1,-297.942,226.168,216.202
1,-298.199,226.194,215.867
1,-298.482,226.222,215.5
1,-298.712,226.246,215.199
1,-298.968,226.272,214.866
1,-299.249,226.3,214.499
1,-299.504,226.326,214.166
1,-299.733,226.35,213.867
1,-300.012,226.379,213.501
1,-300.239,226.402,213.202
1,-300.491,226.429,212.87
1,-300.741,226.455,212.537
1,-300.989,226.481,212.204
1,-301.237,226.508,211.871
1,-301.507,226.537,211.504
1,-301.727,226.561,211.204
1,-301.969,226.588,210.869
1,-302.234,226.617,210.501
1,-302.448,226.641,210.2
1,-302.685,226.668,209.864
1,-302.943,226.698,209.494
1,-303.176,226.725,209.158
1,-303.384,226.75,208.854
1,-303.636,226.78,208.483
1,-303.863,226.807,208.145
1,-304.066,226.832,207.84
1,-304.267,226.857,207.535
1,-304.511,226.887,207.161
1,-304.73,226.914,206.821
1,-304.948,226.941,206.481
1,-305.165,226.969,206.14
1,-305.379,226.996,205.799
1,-305.592,227.023,205.457
1,-305.801,227.05,205.115
1,-306.009,227.077,204.772
1,-306.214,227.103,204.428
1,-306.418,227.13,204.084
1,-306.619,227.156,203.74
1,-306.837,227.185,203.36
1,-307.015,227.208,203.049
1,-307.21,227.234,202.704
1,-307.384,227.257,202.393
1,-307.594,227.284,202.012
1,-307.784,227.309,201.666
1,-307.972,227.334,201.319
1,-308.158,227.358,200.972
1,-308.379,227.387,200.555
1,-308.526,227.405,200.278
1,-308.725,227.431,199.895
1,-308.888,227.452,199.582
1,-309.085,227.478,199.2
1,-309.245,227.498,198.887
1,-309.422,227.521,198.539
1,-309.597,227.543,198.192
1,-309.788,227.568,197.809
1,-309.943,227.588,197.496
1,-310.132,227.612,197.114
1,-310.286,227.631,196.802
1,-310.456,227.653,196.455
1,-310.609,227.672,196.143
1,-310.796,227.696,195.763
1,-310.965,227.717,195.417
1,-311.134,227.738,195.071
1,-311.302,227.759,194.727
1,-311.471,227.78,194.382
1,-311.64,227.801,194.039
1,-311.81,227.822,193.696
1,-311.98,227.843,193.354
1,-312.15,227.863,193.014
1,-312.322,227.884,192.674
1,-312.494,227.904,192.336
1,-312.667,227.924,191.998
1,-312.841,227.945,191.662
1,-313.014,227.965,191.326
1,-313.188,227.986,190.991
1,-313.363,228.006,190.657
1,-313.537,228.026,190.323
1,-313.73,228.049,189.957
1,-313.887,228.067,189.658
1,-314.062,228.087,189.327
1,-314.221,228.105,189.029
1,-314.415,228.127,188.667
1,-314.592,228.147,188.338
1,-314.751,228.165,188.043
1,-314.946,228.186,187.683
1,-315.124,228.206,187.357
1,-315.283,228.223,187.064
1,-315.478,228.244,186.706
1,-315.656,228.263,186.38
1,-315.833,228.282,186.054
1,-316.011,228.3,185.728
1,-316.188,228.319,185.402
1,-316.365,228.337,185.074
1,-316.542,228.356,184.746
1,-316.718,228.374,184.417
1,-317.067,228.41,183.757
1,-317.067,228.41,183.757
1,-317.241,228.428,183.426
1,-317.415,228.446,183.095
1,-317.588,228.463,182.763
1,-317.762,228.481,182.43
1,-317.935,228.498,182.097
1,-318.091,228.513,181.798
1,-318.265,228.53,181.464
1,-318.438,228.547,181.13
1,-318.628,228.566,180.762
1,-318.8,228.583,180.426
1,-318.972,228.6,180.09
1,-319.126,228.615,179.787
1,-319.297,228.632,179.45
1,-319.468,228.649,179.113
1,-319.657,228.667,178.741
1,-319.811,228.682,178.436
1,-319.982,228.699,178.098
1,-320.171,228.718,177.725
1,-320.343,228.734,177.385
1,-320.498,228.749,177.079
1,-320.687,228.768,176.705
1,-320.859,228.784,176.364
1,-321.014,228.799,176.057
1,-321.202,228.817,175.682
1,-321.374,228.834,175.339
1,-321.544,228.85,174.996
1,-321.714,228.866,174.653
1,-321.884,228.882,174.308
1,-322.054,228.898,173.963
1,-322.223,228.914,173.618
1,-322.394,228.93,173.273
1,-322.564,228.946,172.927
1,-322.734,228.962,172.58
1,-322.905,228.978,172.233
1,-323.075,228.994,171.886
1,-323.262,229.011,171.503
1,-323.414,229.026,171.19
1,-323.584,229.041,170.841
1,-323.753,229.057,170.491
1,-323.923,229.073,170.141
1,-324.092,229.089,169.791
1,-324.245,229.103,169.475
1,-324.414,229.119,169.124
1,-324.584,229.135,168.773
1,-324.771,229.153,168.386
1,-324.924,229.167,168.069
1,-325.095,229.183,167.716
1,-325.265,229.199,167.363
1,-325.436,229.214,167.01
1,-325.606,229.23,166.656
1,-325.794,229.247,166.266
1,-325.966,229.263,165.912
1,-326.12,229.277,165.593
1,-326.309,229.294,165.202
1,-326.481,229.31,164.847
1,-326.637,229.324,164.527
1,-326.828,229.341,164.136
1,-327.003,229.356,163.781
1,-327.16,229.37,163.461
1,-327.529,229.402,162.713
1,-327.529,229.402,162.713
1,-327.687,229.416,162.392
1,-327.88,229.433,161.999
1,-328.038,229.446,161.677
1,-328.215,229.462,161.32
1,-328.374,229.475,160.998
1,-328.569,229.492,160.604
1,-328.747,229.507,160.246
1,-328.943,229.524,159.852
1,-329.104,229.538,159.529
1,-329.283,229.553,159.17
1,-329.462,229.568,158.811
1,-329.659,229.585,158.416
1,-329.821,229.598,158.092
1,-330.019,229.615,157.696
1,-330.181,229.628,157.371
1,-330.361,229.643,157.01
1,-330.559,229.66,156.613
1,-330.722,229.673,156.287
1,-330.903,229.688,155.925
1,-331.102,229.705,155.526
1,-331.265,229.718,155.2
1,-331.446,229.733,154.837
1,-331.646,229.75,154.437
1,-331.827,229.764,154.073
1,-332.009,229.779,153.709
1,-332.191,229.794,153.344
1,-332.374,229.809,152.979
1,-332.538,229.822,152.65
1,-332.702,229.835,152.321
1,-332.903,229.852,151.918
1,-333.086,229.866,151.551
1,-333.288,229.882,151.147
1,-333.452,229.895,150.817
1,-333.636,229.91,150.449
1,-333.801,229.923,150.118
1,-334.188,229.953,149.344
1,-334.188,229.953,149.344
1,-334.391,229.969,148.938
1,-334.557,229.981,148.605
1,-334.743,229.996,148.236
1,-334.93,230.01,147.866
1,-335.116,230.024,147.496
1,-335.302,230.038,147.125
1,-335.489,230.052,146.754
1,-335.676,230.066,146.382
1,-335.863,230.08,146.01
1,-336.032,230.092,145.675
1,-336.238,230.108,145.265
1,-336.634,230.137,144.482
1,-336.634,230.137,144.482
1,-336.804,230.15,144.146
1,-336.993,230.164,143.772
1,-337.201,230.179,143.36
1,-337.391,230.193,142.986
1,-337.561,230.206,142.648
1,-337.751,230.22,142.273
1,-337.942,230.234,141.897
1,-338.132,230.248,141.521
1,-338.304,230.26,141.182
1,-338.514,230.276,140.767
1,-338.705,230.289,140.39
1,-338.915,230.305,139.974
1,-339.087,230.317,139.633
1,-339.279,230.331,139.255
1,-339.471,230.345,138.876
1,-339.663,230.358,138.496
1,-339.855,230.372,138.116
1,-340.048,230.385,137.736
1,-340.241,230.399,137.356
1,-340.433,230.412,136.975
1,-340.607,230.424,136.632
1,-340.82,230.438,136.212
1,-341.013,230.451,135.829
1,-341.246,230.466,135.37
1,-341.595,230.489,134.68
1,-341.77,230.501,134.334
1,-341.984,230.514,133.911
1,-342.179,230.527,133.526
1,-342.394,230.54,133.102
1,-342.569,230.551,132.755
1,-342.765,230.564,132.369
1,-342.941,230.575,132.021
1,-343.156,230.588,131.595
1,-343.352,230.6,131.208
1,-343.588,230.614,130.742
1,-343.745,230.624,130.431
1,-343.942,230.636,130.043
1,-344.119,230.646,129.692
1,-344.336,230.659,129.264
1,-344.533,230.671,128.874
1,-344.711,230.681,128.523
1,-344.929,230.694,128.093
1,-345.127,230.705,127.701
1,-345.305,230.715,127.349
1,-345.524,230.728,126.917
1,-345.722,230.739,126.524
1,-345.921,230.75,126.131
1,-346.121,230.762,125.738
1,-346.32,230.773,125.344
1,-346.5,230.783,124.989
1,-346.72,230.795,124.555
1,-346.921,230.806,124.16
1,-347.142,230.818,123.725
1,-347.324,230.828,123.37
1,-347.526,230.839,122.974
1,-347.707,230.848,122.618
1,-347.929,230.86,122.183
1,-348.131,230.87,121.788
1,-348.352,230.881,121.354
1,-348.533,230.89,120.999
1,-348.735,230.9,120.605
1,-349.137,230.918,119.82
1,-349.137,230.918,119.82
1,-349.338,230.927,119.427
1,-349.539,230.935,119.036
1,-349.74,230.944,118.644
1,-349.941,230.952,118.254
1,-350.122,230.959,117.902
1,-350.342,230.967,117.473
1,-350.542,230.975,117.083
1,-350.742,230.982,116.693
1,-351.142,230.996,115.915
1,-351.322,231.003,115.565
1,-351.541,231.01,115.138
1,-351.74,231.017,114.75
1,-351.959,231.024,114.324
1,-352.139,231.03,113.975
1,-352.338,231.036,113.587
1,-352.517,231.042,113.239
1,-352.735,231.048,112.813
1,-352.934,231.054,112.425
1,-353.113,231.059,112.077
1,-353.331,231.064,111.652
1,-353.53,231.068,111.265
1,-353.708,231.071,110.917
1,-353.926,231.075,110.492
1,-354.124,231.078,110.105
1,-354.303,231.08,109.758
1,-354.521,231.082,109.333
1,-354.718,231.084,108.948
1,-354.896,231.085,108.601
1,-355.114,231.086,108.177
1,-355.311,231.087,107.792
1,-355.508,231.087,107.407
1,-355.704,231.087,107.022
1,-356.075,231.086,106.292
1,-356.288,231.085,105.87
1,-356.48,231.084,105.486
1,-356.671,231.082,105.102
1,-356.861,231.08,104.718
1,-357.051,231.077,104.334
1,-357.051,231.077,104.334
1,-357.221,231.074,103.989
1,-357.428,231.07,103.567
1,-357.598,231.066,103.222
1,-357.785,231.062,102.839
1,-357.991,231.056,102.418
1,-358.178,231.051,102.035
1,-358.4,231.043,101.575
1,-358.548,231.038,101.269
1,-358.732,231.031,100.886
1,-358.914,231.025,100.502
1,-359.096,231.018,100.119
1,-359.277,231.01,99.7352
1,-359.439,231.004,99.3903
1,-359.637,230.995,98.969
1,-359.816,230.987,98.5863
1,-359.978,230.98,98.2422
1,-360.174,230.971,97.8219
1,-360.352,230.963,97.4401
1,-360.512,230.955,97.0967
1,-360.707,230.946,96.6772
1,-361.06,230.928,95.9151
1,-361.236,230.919,95.5344
1,-361.412,230.91,95.154
1,-361.412,230.91,95.154
1,-361.763,230.891,94.394
1,-361.763,230.891,94.394
1,-361.92,230.882,94.0523
1,-362.095,230.872,93.6729
1,-362.286,230.86,93.2559
1,-362.46,230.85,92.8772
1,-362.617,230.84,92.5365
1,-362.981,230.817,91.7426
1,-363.138,230.807,91.4026
1,-363.329,230.795,90.9868
1,-363.502,230.783,90.6085
1,-363.658,230.772,90.2677
1,-363.849,230.759,89.8507
1,-363.849,230.759,89.8507
1,-364.197,230.734,89.0913
1,-364.372,230.721,88.7107
1,-364.546,230.709,88.3296
1,-364.704,230.697,87.986
1,-364.913,230.681,87.5272
1,-365.07,230.669,87.1825
1,-365.245,230.655,86.7991
1,-365.421,230.642,86.4152
1,-365.596,230.628,86.0308
1,-365.755,230.615,85.6844
1,-365.948,230.6,85.2603
1,-366.124,230.585,84.8742
1,-366.3,230.571,84.4875
1,-366.476,230.556,84.1002
1,-366.653,230.542,83.7125
1,-366.812,230.528,83.3631
1,-367.007,230.512,82.9354
1,-367.184,230.497,82.5459
1,-367.361,230.481,82.1557
1,-367.538,230.466,81.765
1,-367.698,230.452,81.4128
1,-367.876,230.436,81.0211
1,-368.073,230.419,80.5895
1,-368.251,230.403,80.1965
1,-368.412,230.388,79.8422
1,-368.608,230.37,79.4084
1,-368.769,230.356,79.053
1,-368.948,230.339,78.6576
1,-369.146,230.321,78.2221
1,-369.487,230.289,77.4687
1,-369.684,230.271,77.0322
1,-369.844,230.255,76.675
1,-370.022,230.238,76.2782
1,-370.216,230.218,75.8419
1,-370.374,230.203,75.4848
1,-370.549,230.185,75.0879
1,-370.739,230.165,74.6512
1,-370.911,230.147,74.254
1,-371.065,230.131,73.8966
1,-371.253,230.111,73.4599
1,-371.253,230.111,73.4599
1,-371.594,230.075,72.6663
1,-371.763,230.057,72.2696
1,-371.932,230.038,71.8728
1,-372.083,230.022,71.5158
1,-372.267,230.001,71.0792
1,-372.417,229.985,70.7221
1,-372.582,229.966,70.3253
1,-372.763,229.946,69.8889
1,-372.927,229.928,69.4921
1,-373.074,229.911,69.1351
1,-373.253,229.891,68.699
1,-373.416,229.873,68.3028
1,-373.562,229.856,67.9465
1,-373.724,229.838,67.5508
1,-373.902,229.818,67.1159
1,-374.048,229.802,66.7601
1,-374.225,229.782,66.3256
1,-374.37,229.765,65.9703
1,-374.531,229.747,65.5759
1,-374.707,229.727,65.1423
1,-374.852,229.71,64.7879
1,-375.012,229.692,64.3942
1,-375.187,229.672,63.9612
1,-375.33,229.656,63.6069
1,-375.488,229.638,63.2133
1,-375.66,229.617,62.7802
1,-375.815,229.599,62.3864
1,-375.953,229.582,62.0319
1,-376.12,229.562,61.5985
1,-376.256,229.546,61.2437
1,-376.405,229.527,60.8493
1,-376.567,229.506,60.4152
1,-376.712,229.488,60.0203
1,-376.842,229.471,59.6649
1,-376.999,229.451,59.2302
1,-377.126,229.434,58.8745
1,-377.266,229.416,58.479
1,-377.556,229.377,57.6479
1,-377.678,229.36,57.2916
1,-377.826,229.34,56.8561
1,-377.947,229.324,56.4997
1,-378.079,229.306,56.1036
1,-378.223,229.286,55.6678
1,-378.352,229.268,55.2715
1,-378.468,229.252,54.9148
1,-378.608,229.233,54.4788
1,-378.721,229.217,54.1223
1,-378.721,229.217,54.1223
1,-378.848,229.2,53.7263
1,-379.112,229.164,52.8956
1,-379.224,229.149,52.5398
1,-379.361,229.13,52.1051
1,-379.472,229.116,51.7495
1,-379.596,229.1,51.3547
1,-379.732,229.082,50.9209
1,-379.843,229.068,50.5664
1,-379.966,229.052,50.1726
1,-380.088,229.036,49.779
1,-380.21,229.021,49.3856
1,-380.331,229.006,48.9921
1,-380.452,228.991,48.5984
1,-380.584,228.974,48.1651
1,-380.691,228.961,47.8101
1,-380.821,228.944,47.3753
1,-380.926,228.931,47.0187
1,-381.042,228.915,46.6216
1,-381.167,228.899,46.1837
1,-381.269,228.885,45.8246
1,-381.381,228.87,45.425
1,-381.504,228.853,44.9844
1,-381.603,228.839,44.6232
1,-381.713,228.823,44.221
1,-381.833,228.806,43.7776
1,-381.962,228.787,43.2927
1,-382.037,228.776,43.0094
1,-382.144,228.76,42.6039
1,-382.25,228.744,42.1976
1,-382.355,228.728,41.7904
1,-382.468,228.71,41.3412
1,-382.56,228.696,40.9728
1,-382.66,228.68,40.5625
1,-382.768,228.662,40.1102
1,-382.855,228.647,39.7393
1,-382.951,228.631,39.3264
1,-383.054,228.613,38.8711
1,-383.146,228.597,38.4563
1,-383.326,228.564,37.6245
1,-383.326,228.564,37.6245
1,-383.404,228.549,37.2495
1,-383.489,228.533,36.8325
1,-383.573,228.516,36.4153
1,-383.654,228.5,35.9981
1,-383.733,228.484,35.5809
1,-383.81,228.467,35.1638
1,-383.885,228.451,34.7466
1,-384.038,228.416,33.8707
1,-384.101,228.401,33.4953
1,-384.169,228.385,33.0782
1,-384.236,228.369,32.6612
1,-384.301,228.352,32.2442
1,-384.365,228.336,31.8269
1,-384.434,228.318,31.3672
1,-384.495,228.302,30.9485
1,-384.548,228.287,30.5709
1,-384.612,228.27,30.1085
1,-384.663,228.255,29.7294
1,-384.719,228.239,29.3074
1,-384.778,228.221,28.8424
1,-384.83,228.205,28.4189
1,-384.876,228.19,28.0371
1,-384.926,228.174,27.6123
1,-384.975,228.157,27.1869
1,-385.023,228.141,26.7608
1,-385.071,228.125,26.3341
1,-385.118,228.109,25.9068
1,-385.164,228.092,25.479
1,-385.21,228.076,25.0508
1,-385.256,228.06,24.6223
1,-385.3,228.044,24.1938
1,-385.344,228.028,23.7651
1,-385.387,228.012,23.3365
1,-385.429,227.995,22.9078
1,-385.478,227.976,22.3934
1,-385.511,227.964,22.0505
1,-385.552,227.948,21.6219
1,-385.596,227.93,21.1504
1,-385.637,227.915,20.7217
1,-385.673,227.9,20.3357
1,-385.712,227.885,19.9066
1,-385.752,227.869,19.4771
1,-385.792,227.854,19.0472
1,-385.832,227.839,18.6169
1,-385.872,227.823,18.1859
1,-385.911,227.808,17.7543
1,-385.951,227.792,17.3221
1,-386.029,227.761,16.4559
1,-386.073,227.745,15.9784
1,-386.109,227.731,15.5873
1,-386.149,227.715,15.1523
1,-386.193,227.698,14.673
1,-386.229,227.684,14.2804
1,-386.269,227.669,13.8435
1,-386.313,227.652,13.3623
1,-386.345,227.64,13.0118
1,-386.389,227.623,12.5293
1,-386.43,227.607,12.0901
1,-386.511,227.576,11.2097
1,-386.551,227.561,10.7686
1,-386.595,227.545,10.2827
1,-386.632,227.531,9.88463
1,-386.677,227.514,9.39751
1,-386.714,227.5,8.99842
1,-386.755,227.485,8.5544
1,-386.792,227.471,8.15423
1,-386.837,227.454,7.66447
1,-386.878,227.439,7.21863
1,-386.919,227.423,6.77217
1,-386.965,227.406,6.28035
1,-387.003,227.392,5.87736
1,-387.04,227.378,5.47384
1,-387.085,227.36,4.97994
1,-387.126,227.345,4.53021
1,-387.168,227.329,4.07982
1,-387.209,227.313,3.62879
1,-387.25,227.297,3.17712
1,-387.291,227.281,2.72484
1,-387.335,227.264,2.22664
1,-387.372,227.249,1.81849
1,-387.412,227.233,1.36445
1,-387.453,227.217,0.909776
1,-387.493,227.201,0.454463
1,-387.534,227.185,-0.00151341
1,-387.575,227.168,-0.458175
1,-387.615,227.152,-0.915527
1,-387.651,227.137,-1.32773
1,-387.695,227.119,-1.83228
1,-387.735,227.103,-2.29168
1,-387.77,227.088,-2.70572
1,-387.814,227.07,-3.21248
1,-387.853,227.054,-3.67384
1,-387.889,227.039,-4.0896
1,-387.932,227.021,-4.59846
1,-387.971,227.005,-5.06171
1,-388.006,226.991,-5.47917
1,-388.049,226.973,-5.99011
1,-388.087,226.957,-6.45529
1,-388.125,226.94,-6.92113
1,-388.162,226.924,-7.38763
1,-388.198,226.908,-7.85477
1,-388.234,226.891,-8.32255
1,-388.269,226.875,-8.79096
1,-388.305,226.859,-9.26002
1,-388.341,226.842,-9.72972
1,-388.376,226.826,-10.2001
1,-388.447,226.794,-11.1428
1,-388.447,226.794,-11.1428
1,-388.481,226.777,-11.6151
1,-388.512,226.763,-12.0408
1,-388.582,226.728,-13.036
1,-388.615,226.712,-13.511
1,-388.643,226.698,-13.9391
1,-388.643,226.698,-13.9391
1,-388.707,226.663,-14.9399
1,-388.707,226.663,-14.9399
1,-388.736,226.647,-15.4175
1,-388.763,226.63,-15.8957
1,-388.79,226.613,-16.3746
1,-388.84,226.58,-17.3342
1,-388.84,226.58,-17.3342
1,-388.861,226.565,-17.7668
1,-388.887,226.546,-18.2963
1,-388.909,226.529,-18.7782
1,-388.931,226.513,-19.2606
1,-388.95,226.497,-19.6951
1,-388.97,226.48,-20.178
1,-388.989,226.463,-20.6611
1,-389.007,226.446,-21.1441
1,-389.026,226.427,-21.6752
1,-389.04,226.412,-22.1095
1,-389.057,226.393,-22.64
1,-389.07,226.377,-23.0739
1,-389.085,226.359,-23.604
1,-389.096,226.343,-24.0374
1,-389.109,226.324,-24.5668
1,-389.126,226.292,-25.4801
1,-389.126,226.292,-25.4801
1,-389.134,226.273,-26.0083
1,-389.14,226.255,-26.488
1,-389.144,226.24,-26.9194
1,-389.147,226.221,-27.4464
1,-389.149,226.203,-27.925
1,-389.149,226.169,-28.8814
1,-389.148,226.151,-29.3592
1,-389.146,226.134,-29.8365
1,-389.143,226.117,-30.3135
1,-389.139,226.101,-30.7425
1,-389.134,226.083,-31.2188
1,-389.128,226.066,-31.6946
1,-389.12,226.049,-32.1701
1,-389.111,226.031,-32.6451
1,-389.111,226.031,-32.6451
1,-389.101,226.012,-33.1673
1,-389.09,225.995,-33.6416
1,-389.08,225.979,-34.0681
1,-389.055,225.943,-35.0623
1,-389.055,225.943,-35.0623
1,-389.03,225.909,-36.0075
1,-389.018,225.894,-36.4324
1,-389.005,225.877,-36.904
1,-388.993,225.861,-37.3282
1,-388.979,225.842,-37.8463
1,-388.967,225.825,-38.3169
1,-388.954,225.806,-38.8341
1,-388.944,225.791,-39.2571
1,-388.934,225.774,-39.7267
1,-388.924,225.757,-40.1959
1,-388.903,225.723,-41.1335
1,-388.892,225.705,-41.6485
1,-388.882,225.688,-42.1164
1,-388.873,225.674,-42.5371
1,-388.863,225.657,-43.0042
1,-388.854,225.64,-43.471
1,-388.846,225.624,-43.9375
1,-388.837,225.606,-44.4502
1,-388.829,225.589,-44.916
1,-388.823,225.574,-45.3349
1,-388.815,225.556,-45.8465
1,-388.81,225.542,-46.2649
1,-388.805,225.525,-46.7293
1,-388.801,225.507,-47.2398
1,-388.799,225.493,-47.6571
1,-388.797,225.477,-48.1203
1,-388.796,225.462,-48.5369
1,-388.796,225.444,-49.0455
1,-388.797,225.428,-49.5076
1,-388.798,225.411,-50.0154
1,-388.799,225.396,-50.4305
1,-388.801,225.381,-50.8916
1,-388.803,225.365,-51.3522
1,-388.81,225.333,-52.2726
1,-388.816,225.316,-52.7782
1,-388.821,225.302,-53.1915
1,-388.827,225.286,-53.6504
1,-388.835,225.269,-54.1547
1,-388.835,225.269,-54.1547
1,-388.842,225.255,-54.567
1,-388.85,225.24,-55.0247
1,-388.858,225.223,-55.5277
1,-388.867,225.208,-55.9846
1,-388.874,225.194,-56.3955
1,-388.882,225.18,-56.8062
1,-388.892,225.163,-57.3077
1,-388.902,225.145,-57.8543
1,-388.909,225.132,-58.2185
1,-388.918,225.117,-58.6734
1,-388.927,225.102,-59.128
1,-388.936,225.088,-59.5368
1,-388.945,225.071,-60.036
1,-388.953,225.055,-60.4894
1,-388.962,225.038,-60.9878
1,-388.968,225.025,-61.3952
1,-388.974,225.009,-61.8475
1,-388.978,224.995,-62.2542
